Force[kip],Deformation[in]
-105.968340830980,-0.0727680000000000
-104.284113785711,-0.0727700000000000
-102.305976232169,-0.0720405000000000
-99.7312271271531,-0.0724050000000000
-98.4069408106753,-0.0713105000000000
-98.2835711493096,-0.0716735000000000
-96.5041298595760,-0.0724035000000000
-94.5594621018696,-0.0709475000000000
-93.2662624350927,-0.0702215000000000
-92.0060056928184,-0.0687660000000000
-90.7984232761619,-0.0684030000000000
-89.2613258917322,-0.0676735000000000
-88.7270924605734,-0.0673085000000000
-87.8390443089537,-0.0654880000000000
-85.6331786193532,-0.0651270000000000
-84.6506297759458,-0.0636680000000000
-83.1831171597894,-0.0643955000000000
-82.4389488199346,-0.0636695000000000
-80.2973212347353,-0.0618490000000000
-79.1736389178093,-0.0614860000000000
-78.5974158637833,-0.0603950000000000
-77.7410064351697,-0.0600340000000000
-75.8640644259384,-0.0596690000000000
-75.0063214415721,-0.0582135000000000
-73.3052850944090,-0.0585765000000000
-72.2004815105958,-0.0560280000000000
-70.6003947944793,-0.0553005000000000
-69.9029447505035,-0.0545710000000000
-68.6635513270488,-0.0542095000000000
-67.9754910653199,-0.0534800000000000
-65.6699101159545,-0.0527525000000000
-65.1430292085279,-0.0520245000000000
-64.0238947367475,-0.0512970000000000
-62.0963592716423,-0.0487555000000000
-61.2655004699799,-0.0494795000000000
-60.1755364471211,-0.0476630000000000
-59.7427500707880,-0.0472965000000000
-58.1179944730034,-0.0462040000000000
-56.5434053236634,-0.0454775000000000
-55.6992828733713,-0.0451145000000000
-54.5562455764670,-0.0443865000000000
-54.1327742894617,-0.0440220000000000
-51.6577250809490,-0.0422015000000000
-51.0953592925007,-0.0411110000000000
-49.3709144938166,-0.0396535000000000
-48.3623163470388,-0.0400185000000000
-47.7132784366925,-0.0396565000000000
-45.9159056531170,-0.0385625000000000
-45.0631344911466,-0.0374735000000000
-44.0955517052062,-0.0363825000000000
-42.9941867034695,-0.0349265000000000
-41.5572853938185,-0.0345605000000000
-40.2990173059929,-0.0349255000000000
-39.8246106733092,-0.0345620000000000
-37.5943359901157,-0.0334690000000000
-36.8833511868158,-0.0316490000000000
-36.1783740838486,-0.0312840000000000
-34.9418965805800,-0.0301915000000000
-33.4975168654777,-0.0291025000000000
-31.6564175619317,-0.0272835000000000
-30.3765366881196,-0.0272835000000000
-30.2084047098185,-0.0269190000000000
-29.1882538315422,-0.0254635000000000
-27.3254035185415,-0.0247355000000000
-25.9246466040952,-0.0247355000000000
-24.8723189557895,-0.0236430000000000
-24.5408636906345,-0.0225520000000000
-23.2906337469875,-0.0218240000000000
-21.5116280542775,-0.0203685000000000
-19.9901787389667,-0.0196410000000000
-19.1777873419099,-0.0185500000000000
-18.2993224409885,-0.0178240000000000
-16.6032167392884,-0.0170945000000000
-15.9947049890529,-0.0170960000000000
-14.6552958423709,-0.0152740000000000
-13.3272821696173,-0.0145460000000000
-12.0327204855528,-0.0138183000000000
-11.8123621510050,-0.0138200000000000
-10.6981801173549,-0.0138183000000000
-9.43498600375725,-0.0116380500000000
-7.37057415027294,-0.0120028000000000
-5.84935471458976,-0.0112750500000000
-5.71196102132851,-0.0101843000000000
-4.11865176195244,-0.00873055000000000
-2.61451608261800,-0.00800260000000000
-1.06585759953297,-0.00727645000000000
-0.693682657880407,-0.00800105000000000
0.857059485594803,-0.00618215000000000
1.37863789418574,-0.00545435000000000
1.99696378111936,-0.00508960000000000
3.82203884133187,-0.00326920000000000
4.28107714594545,-0.00290615000000000
6.19123395964766,-0.00108575000000000
7.12147011531729,-0.00108915000000000
8.52123153301518,0.000732950000000000
9.92758627914250,0.00182210000000000
11.6853447645682,0.00218685000000000
12.2838593662679,0.00327945000000000
13.0464245046954,0.00291470000000000
14.0585900231897,0.00400555000000000
16.0350456152492,0.00473510000000000
17.5441487550871,0.00619075000000000
18.7768746851727,0.00728160000000000
18.5231301671669,0.00764635000000000
20.8455554500666,0.00837405000000000
21.7278985576989,0.00946325000000000
22.6099243636935,0.00946325000000000
23.5077513643097,0.0101913000000000
24.1145739153402,0.0116470000000000
25.8207713281408,0.0116435000000000
27.6370109809376,0.0131040000000000
28.3564264047962,0.0149195000000000
29.7596445830406,0.0156505000000000
30.3123406501460,0.0163785000000000
